,Unnamed: 0.1,Unnamed: 0,x,y,z
9073,9093,55765,17.932812,5.779434,2.1019895
9109,9138,56417,-8.882546,4.306271,0.99478555
9110,9139,56418,-8.657687,4.2631617,0.97331494
9111,9140,56419,-7.310914,3.6565642,0.82988757
9112,9141,56420,-7.1995754,3.656329,0.8202161
9113,9142,56421,-7.1345315,3.6785624,0.8155738
9114,9143,56422,-7.0333233,3.6812308,0.80696625
9115,9144,56423,-6.954334,3.69446,0.80077654
9116,9145,56424,-6.8745728,3.7063875,0.7944901
9117,9146,56425,-6.8158913,3.7289312,0.79052484
9118,9147,56426,-6.7606754,3.7528255,0.78694636
9119,9148,56427,-6.714099,3.7810628,0.7843351
9120,9149,56428,-6.633716,3.7896328,0.77795196
9121,9150,56429,-6.583634,3.8148098,0.7749538
9122,9151,56430,-6.718042,3.947841,0.7927492
9123,9152,56444,-5.806474,4.121125,0.72746706
9124,9153,56445,-5.7891626,4.162482,0.7284342
9125,9154,56446,-5.7594886,4.1949973,0.72795063
9126,9155,56447,-5.7288327,4.2267146,0.7273703
9127,9156,56448,-5.6980047,4.2582145,0.7267901
9128,9157,56449,-5.6138124,4.2492776,0.7197299
9129,9158,56450,-5.568668,4.26912,0.7174088
9130,9159,56451,-5.5250654,4.289789,0.715281
9131,9160,56452,-5.5025535,4.3266835,0.7157646
9132,9161,56453,-5.446301,4.3368216,0.7120895
9133,9162,56454,-5.4195886,4.3701577,0.7120895
9134,9163,56455,-5.381102,4.3938932,0.71063876
9135,9164,56458,-5.3281775,4.516638,0.71431386
9136,9165,56459,-5.2572927,4.5123205,0.70880115
9137,9166,56460,-5.23552,4.549713,0.7095749
9138,9167,56461,-5.201524,4.5764956,0.70880115
9139,9168,56462,-5.1703706,4.605679,0.7084143
9140,9169,56463,-5.1316605,4.6279907,0.70706034
9141,9170,56464,-5.0950775,4.6520133,0.70599645
9142,9171,56465,-5.0700936,4.6865644,0.70648
9143,9172,56466,-5.0485134,4.7243824,0.7074472
9144,9173,56467,-5.030997,4.7662163,0.7089946
9145,9174,56468,-5.0225005,4.816964,0.7117993
9146,9175,56469,-5.011426,4.865707,0.71431386
9147,9176,56470,-5.005624,4.9200735,0.7176022
9148,9177,56471,-4.980282,4.9556065,0.7182792
9149,9178,56472,-5.0374823,5.0743175,0.7303685
9150,9179,56473,-5.0271697,5.126439,0.73326993
9514,9552,57395,-8.735348,4.290142,0.85998315
9515,9553,57396,-8.520753,4.249746,0.8421804
9516,9554,57397,-7.5382185,3.8171513,0.75139445
9517,9555,57398,-7.5102253,3.8610532,0.75097257
9518,9556,57406,-6.7717824,3.9125857,0.6981548
9519,9557,57407,-6.7485075,3.9545672,0.69823915
9520,9558,57408,-6.7857723,4.0325828,0.70431405
9521,9559,57409,-6.7668734,4.0777464,0.7049047
9522,9560,57410,-6.7357755,4.115551,0.70431405
9523,9561,57411,-6.670595,4.1321216,0.7003485
9524,9562,57412,-6.668736,4.1878233,0.7027109
9525,9563,57413,-6.6277885,4.2190237,0.7011922
9526,9564,57414,-6.6076355,4.2633963,0.7017828
9527,9565,57415,-6.55384,4.285849,0.6989985
9528,9566,57416,-6.461825,4.282463,0.692333
9529,9567,57417,-6.403177,4.300349,0.68904245
9530,9568,57418,-6.3157315,4.298042,0.6827988
9531,9569,57419,-6.2400384,4.3027496,0.6777364
9532,9570,57420,-6.198005,4.330106,0.6761333
9533,9571,57421,-6.1534333,4.355381,0.67427707
9534,9572,57422,-6.084501,4.36284,0.6698896
9535,9573,57423,-6.08824,4.422361,0.6730958
9536,9574,57424,-6.0890703,4.4803176,0.67604893
9537,9575,57425,-6.1005983,4.5467925,0.68018323
9538,9576,57426,-6.096434,4.602162,0.6827144
9539,9577,57427,-6.08628,4.6534114,0.684655
9540,9578,57428,-6.0796638,4.707762,0.6870175
9541,9579,57429,-6.0632033,4.754822,0.6883674
9542,9580,57430,-6.0066147,4.7702327,0.6854144
9543,9581,57431,-5.9617085,4.7945013,0.6837269
9544,9582,57432,-5.92291,4.8234363,0.6827144
9545,9583,57433,-5.888592,4.8558817,0.6822082
9546,9584,57434,-5.72948,4.7839246,0.6679491
9925,9972,58435,-8.62078,4.261948,0.7340035
9926,9973,58436,-8.466121,4.250307,0.7235825
9927,9974,58437,-8.308379,4.235119,0.712872
9928,9975,58438,-8.08029,4.181476,0.6963722
9929,9976,58444,-7.66477,4.3312664,0.6750237
9930,9977,58445,-7.5523925,4.3290987,0.66785926
9931,9978,58446,-7.451541,4.332235,0.66163564
9932,9979,58447,-7.3681197,4.3444324,0.65685934
9933,9980,58448,-7.288255,4.357818,0.65237254
9934,9981,58449,-7.1991253,4.3646994,0.64708966
9935,9982,58450,-7.1594644,4.400954,0.64600414
9936,9983,58451,-7.07985,4.412087,0.64151734
9937,9984,58452,-7.0248218,4.437862,0.6391292
9938,9985,58453,-6.9689045,4.46259,0.6366687
9939,9986,58454,-6.9823813,4.53188,0.64021474
9940,9987,58455,-6.88029,4.5258436,0.633774
9941,9988,58456,-6.693899,4.4622846,0.6199517
9942,9989,58457,-6.9671974,4.7065434,0.64629364
9943,9990,58458,-7.0320034,4.813443,0.6545436
9944,9991,58459,-6.94989,4.820114,0.649912
9945,9992,58460,-6.8932567,4.84374,0.6475239
9946,9993,58461,-6.8057237,4.844868,0.6423858
10337,10386,59479,-8.427133,4.4532275,0.6161745
10338,10387,59480,-8.445394,4.529377,0.61933094
10339,10388,59483,-7.830233,4.3870196,0.58236456
10340,10389,59484,-7.8517675,4.4625955,0.58576375
10341,10390,59485,-8.088872,4.6632004,0.604338
10342,10391,59486,-8.0368395,4.6991453,0.6026991
10748,10800,60521,-7.7312665,4.2308784,0.46792075
20463,20747,84266,1.1794807,5.568586,-1.2821869
20464,20748,84267,1.2136266,5.5612435,-1.2821869
20465,20749,84268,1.2487932,5.5584435,-1.2833219
20466,20750,84269,1.2778368,5.528851,-1.2781011
20467,20751,84270,1.3173597,5.5445957,-1.2837758
20468,20752,84271,1.3564316,5.557224,-1.2887697
20469,20753,84272,1.3774962,5.4968357,-1.2762852
20470,20754,84273,1.4065944,5.470358,-1.2719723
20471,20755,84274,1.436164,5.446556,-1.2683405
20472,20756,84275,1.4677794,5.43106,-1.2667515
20473,20757,84276,1.5096438,5.4529266,-1.2742423
20474,20758,84277,1.5175972,5.3536053,-1.2524511
20475,20759,84278,1.5496043,5.3413863,-1.2517701
20476,20760,84279,1.588994,5.3541865,-1.2572179
20477,20761,84280,1.6302943,5.372296,-1.2640276
20478,20762,84281,1.6649572,5.367773,-1.2653896
20479,20763,84282,1.7060939,5.383453,-1.2717453
20480,20764,84283,1.7396934,5.3747363,-1.2721993
20481,20765,84284,1.7808845,5.38893,-1.2783281
20482,20766,84285,1.8260474,5.4138937,-1.2871808
20483,20767,84286,1.8658828,5.421928,-1.2919475
20484,20768,84287,1.9158778,5.458165,-1.3037511
20832,21116,85281,0.307289,5.5084386,-1.3082906
20833,21117,85282,0.3396581,5.4831834,-1.3025739
20834,21118,85283,0.3731,5.4780893,-1.3018594
20835,21119,85284,0.40741828,5.485383,-1.3042413
20836,21120,85285,0.44091395,5.4808435,-1.3037649
20837,21121,85286,0.47478482,5.480938,-1.3044795
20838,21122,85287,0.5092968,5.4875927,-1.3068614
20839,21123,85288,0.5438133,5.4930634,-1.3090051
20840,21124,85289,0.5754896,5.470304,-1.3042413
20841,21125,85290,0.6074413,5.45219,-1.3006684
20842,21126,85291,0.6408839,5.4483604,-1.3006684
20843,21127,85292,0.6734716,5.4375777,-1.299001
20844,21128,85293,0.7034594,5.4073367,-1.2925698
20845,21129,85294,0.73675543,5.403881,-1.2928079
20846,21130,85295,0.76921713,5.3944507,-1.291617
20847,21131,85296,0.8013063,5.382904,-1.2899497
20848,21132,85297,0.8298744,5.3490906,-1.2828038
20849,21133,85298,0.8592905,5.322802,-1.2775636
20850,21134,85299,0.89017487,5.3068914,-1.2749434
20851,21135,85300,0.91923815,5.281234,-1.2699413
20852,21136,85301,0.95025223,5.2678466,-1.2680358
20853,21137,85302,0.9873515,5.287698,-1.274467
20854,21138,85303,1.0192274,5.2786784,-1.2737525
20855,21139,85304,1.0506512,5.2675624,-1.2725614
20856,21140,85305,1.0800259,5.246745,-1.2689885
20857,21141,85306,1.1126009,5.24192,-1.269465
20858,21142,85307,1.1468115,5.244484,-1.2718469
20859,21143,85308,1.1789694,5.2373486,-1.2718469
20860,21144,85309,1.2093358,5.2224455,-1.2699413
20861,21145,85310,1.2397879,5.2083116,-1.268274
20862,21146,85311,1.2712622,5.1987195,-1.2677976
20863,21147,85312,1.3026655,5.1889367,-1.2673211
20864,21148,85313,1.334238,5.1799054,-1.2670829
20865,21149,85314,1.3689642,5.1828914,-1.2699413
20866,21150,85315,1.4035239,5.1847086,-1.2725614
20867,21151,85316,1.4399693,5.1928487,-1.2768489
20868,21152,85317,1.4768318,5.2016706,-1.2813747
20869,21153,85318,1.5116941,5.2027726,-1.2839948
20870,21154,85319,1.5493857,5.2129536,-1.2889968
20871,21155,85320,1.5883857,5.226585,-1.2949517
20872,21156,85321,1.6235873,5.2269454,-1.2975719
20873,21157,85322,1.6582665,5.2252183,-1.2997156
20874,21158,85323,1.6929858,5.223262,-1.3018594
20875,21159,85324,1.7286566,5.2238426,-1.3047177
20876,21160,85325,1.76936,5.2389083,-1.3113872
20877,21161,85326,1.8065239,5.242648,-1.3151983
20878,21162,85327,1.8438002,5.246129,-1.3190094
20879,21163,85328,1.8788981,5.2429476,-1.3211532
20880,21164,85329,1.9309888,5.28607,-1.3354448
21151,21435,86192,-1.9023471,5.2969136,-1.4114523
21152,21436,86193,-1.8560077,5.2692127,-1.4006786
21153,21437,86194,-1.8129188,5.2493815,-1.39216
21154,21438,86195,-1.7698338,5.2283044,-1.3833908
21155,21439,86196,-1.7352872,5.2317123,-1.3813864
21156,21440,86197,-1.7046458,5.246866,-1.3826392
21158,21442,86199,-1.6430018,5.276635,-1.3851447
21159,21443,86200,-1.6091866,5.2819858,-1.3838919
21160,21444,86201,-1.5728858,5.278768,-1.3803842
21161,21445,86202,-1.5385756,5.281812,-1.3786304
21162,21446,86203,-1.5111612,5.3088484,-1.3833908
21163,21447,86204,-1.4824381,5.332014,-1.3871491
21164,21448,86205,-1.4557637,5.3634377,-1.3931623
21165,21449,86206,-1.4154114,5.344188,-1.3856457
21166,21450,86207,-1.3845248,5.360273,-1.3876501
21167,21451,86208,-1.3365252,5.3085723,-1.371615
21168,21452,86209,-1.320941,5.3862634,-1.3901557
21169,21453,86210,-1.2656767,5.301029,-1.3653513
21170,21454,86211,-1.23531,5.3181267,-1.3678567
21171,21455,86212,-1.2028679,5.326551,-1.3681073
21172,21456,86213,-1.1680944,5.3243737,-1.3656018
21173,21457,86214,-1.1307806,5.3096595,-1.3598392
21174,21458,86215,-1.088813,5.2709827,-1.3478129
21175,21459,86216,-1.0545571,5.26807,-1.3453074
21176,21460,86217,-1.0194604,5.2601833,-1.3415492
21177,21461,86218,-0.99000794,5.281566,-1.3455579
21178,21462,86219,-0.96101856,5.306596,-1.3505689
21179,21463,86220,-0.92877173,5.3143005,-1.35107
21180,21464,86221,-0.89502555,5.3132157,-1.3493161
21181,21465,86222,-0.8627159,5.320519,-1.3498173
21182,21466,86223,-0.83049875,5.3285823,-1.3505689
21183,21467,86224,-0.7955074,5.318257,-1.3465601
21184,21468,86225,-0.76094735,5.3096204,-1.3430524
21185,21469,86226,-0.7273078,5.306515,-1.341048
21186,21470,86227,-0.69385993,5.304158,-1.3392942
21187,21471,86228,-0.66201496,5.31408,-1.3407975
21188,21472,86229,-0.6290567,5.315158,-1.3400458
21189,21473,86230,-0.59514564,5.3073716,-1.3370392
21190,21474,86231,-0.5601387,5.2878165,-1.3310261
21191,21475,86232,-0.5286363,5.300788,-1.3335316
21192,21476,86233,-0.4943125,5.2846527,-1.3285205
21193,21477,86234,-0.46171013,5.285657,-1.3280195
21194,21478,86235,-0.4297349,5.2941804,-1.3295227
21195,21479,86236,-0.39702728,5.2938213,-1.3287711
21196,21480,86237,-0.36434025,5.29326,-1.3280195
21197,21481,86238,-0.33167508,5.292497,-1.3272679
21198,21482,86239,-0.29908687,5.2924995,-1.3267667
21199,21483,86240,-0.2669908,5.3019705,-1.3287711
21200,21484,86241,-0.23436944,5.3015747,-1.3282701
21201,21485,86242,-0.2014742,5.2932386,-1.3257645
21202,21486,86243,-0.16826786,5.271152,-1.3197514
21203,21487,86244,-0.1354855,5.2546644,-1.3152415
21204,21488,86245,-0.10324093,5.255397,-1.3152415
21205,21489,86246,-0.07099248,5.2559314,-1.3152415
21206,21490,86247,-0.038696516,5.2494917,-1.3134876
21207,21491,86248,-0.006484582,5.247694,-1.3129865
21208,21492,86249,0.02564908,5.236018,-1.3099799
21209,21493,86250,0.057833277,5.2406025,-1.3112327
21210,21494,86251,0.08990114,5.235309,-1.3099799
21211,21495,86252,0.12246529,5.2530475,-1.3147404
21212,21496,86253,0.15443198,5.2434883,-1.3124855
21213,21497,86254,0.18589914,5.2230926,-1.3074745
21214,21498,86255,0.21823166,5.2286243,-1.3092283
21215,21499,86256,0.25073314,5.2358894,-1.3114833
21216,21500,86257,0.2823785,5.2255526,-1.3092283
21217,21501,86258,0.31390646,5.2150245,-1.3069733
21218,21502,86259,0.34628832,5.2187963,-1.3084767
21219,21503,86260,0.37724242,5.2020903,-1.3047185
21220,21504,86261,0.40930808,5.2016077,-1.3052195
21221,21505,86262,0.44105166,5.197069,-1.3047185
21222,21506,86263,0.4726664,5.191373,-1.3039668
21223,21507,86264,0.5048889,5.192229,-1.304969
21224,21508,86265,0.53673834,5.1890335,-1.304969
21225,21509,86266,0.5647427,5.151001,-1.2959492
21226,21510,86267,0.59645015,5.1484003,-1.2961998
21227,21511,86268,0.6296816,5.1580963,-1.2997074
21228,21512,86269,0.66020375,5.145494,-1.2974526
21229,21513,86270,0.6895564,5.125037,-1.2931932
21230,21514,86271,0.72085434,5.119751,-1.2929426
21231,21515,86272,0.75395405,5.1267242,-1.2959492
21232,21516,86273,0.7874614,5.1353965,-1.299457
21233,21517,86274,0.81849676,5.1276007,-1.2987052
21234,21518,86275,0.8486701,5.1148424,-1.2967008
21235,21519,86276,0.8795431,5.106677,-1.2959492
21236,21520,86277,0.9110314,5.102137,-1.2961998
21237,21521,86278,0.94249713,5.0974026,-1.2964504
21238,21522,86279,0.9735739,5.090573,-1.2961998
21239,21523,86280,1.0087473,5.104445,-1.3014613
21240,21524,86281,1.038689,5.0915203,-1.2997074
21241,21525,86282,1.0693103,5.0822096,-1.2989558
21242,21526,86283,1.1021209,5.0831203,-1.3009602
21243,21527,86284,1.133078,5.0753174,-1.3007096
21244,21528,86285,1.165068,5.072043,-1.3017118
21245,21529,86286,1.1968372,5.067625,-1.3024635
21246,21530,86287,1.2272221,5.057364,-1.3017118
21247,21531,86288,1.2603433,5.058192,-1.3039668
21248,21532,86289,1.2956858,5.0672426,-1.3084767
21249,21533,86290,1.32897,5.067623,-1.3107316
21250,21534,86291,1.3623075,5.0677857,-1.3129865
21251,21535,86292,1.392604,5.056532,-1.3122349
21252,21536,86293,1.4275563,5.0618653,-1.3159932
21253,21537,86294,1.4612803,5.06231,-1.3184986
21254,21538,86295,1.4945136,5.0606747,-1.320503
21255,21539,86296,1.5269401,5.0560417,-1.3217558
21256,21540,86297,1.5573622,5.044728,-1.3212546
21257,21541,86298,1.5941254,5.053538,-1.3262657
21258,21542,86299,1.6256984,5.045504,-1.3267667
21259,21543,86300,1.6617814,5.0510635,-1.3310261
21260,21544,86301,1.6955228,5.0490294,-1.333281
21261,21545,86302,1.7286726,5.04494,-1.3350348
21262,21546,86303,1.7640767,5.047029,-1.3385426
21263,21547,86304,1.8018513,5.055255,-1.3438041
21264,21548,86305,1.8397931,5.0632067,-1.3490657
21265,21549,86306,1.8704888,5.0509152,-1.3488151
21266,21550,86307,1.8997333,5.0348153,-1.3475623
21526,21810,87228,-1.9865022,5.140133,-1.45371
21527,21811,87229,-1.9463731,5.1296687,-1.4471468
21528,21812,87230,-1.9111594,5.1315675,-1.4442589
21529,21813,87231,-1.8687137,5.113287,-1.4355956
21530,21814,87232,-1.8333988,5.113756,-1.4324453
21531,21815,87233,-1.7946304,5.103971,-1.4264072
21532,21816,87234,-1.7551085,5.0911665,-1.4195815
21533,21817,87235,-1.7170463,5.0817266,-1.413806
21534,21818,87236,-1.6779541,5.068348,-1.4069803
21535,21819,87237,-1.6414702,5.062025,-1.4022548
21536,21820,87238,-1.6045438,5.0536065,-1.3970042
21537,21821,87239,-1.5669245,5.0421615,-1.3909662
21538,21822,87240,-1.5292256,5.029523,-1.3846656
21539,21823,87241,-1.4936647,5.023087,-1.3802027
21540,21824,87242,-1.4620082,5.0293775,-1.379415
21541,21825,87243,-1.4287502,5.029899,-1.3770523
21542,21826,87244,-1.3952832,5.029272,-1.3744271
21543,21827,87245,-1.3651539,5.040533,-1.3752146
21544,21828,87246,-1.3327223,5.0432167,-1.3736395
21545,21829,87247,-1.2986253,5.039151,-1.3702266
21546,21830,87248,-1.2679161,5.0479608,-1.3704891
21547,21831,87249,-1.2373766,5.05752,-1.3710142
21548,21832,87250,-1.2060976,5.064079,-1.3707517
21549,21833,87251,-1.1747848,5.0704436,-1.3704891
21550,21834,87252,-1.1425921,5.0728498,-1.3691765
21551,21835,87253,-1.1091781,5.0693955,-1.3662888
21552,21836,87254,-1.0784525,5.077994,-1.3668138
21553,21837,87255,-1.0482463,5.089241,-1.3681264
21554,21838,87256,-1.016245,5.0917916,-1.3670763
21555,21839,87257,-0.9837036,5.0912995,-1.3652387
21556,21840,87258,-0.95032156,5.085857,-1.3620883
21557,21841,87259,-0.9165299,5.0773478,-1.3581505
21558,21842,87260,-0.8842012,5.0762215,-1.3563128
21559,21843,87261,-0.8078983,4.812234,-1.2820178
21560,21844,87262,-0.76191413,4.7151713,-1.2539276
21561,21845,87263,-0.73193336,4.713083,-1.25209
21562,21846,87264,-0.7215972,4.842515,-1.2864808
21563,21847,87265,-0.7261677,5.0875816,-1.3526374
21564,21848,87266,-0.6938953,5.0842924,-1.3505372
21565,21849,87267,-0.6621881,5.084627,-1.3494871
21566,21850,87268,-0.63168794,5.0943403,-1.3510622
21567,21851,87269,-0.5999673,5.094287,-1.3500122
21568,21852,87270,-0.567524,5.087323,-1.3471243
21569,21853,87271,-0.5353905,5.082073,-1.3447616
21570,21854,87272,-0.50362766,5.079501,-1.3431865
21571,21855,87273,-0.47191656,5.0767307,-1.3416113
21572,21856,87274,-0.44025844,5.073763,-1.3400362
21573,21857,87275,-0.40880907,5.072521,-1.338986
21574,21858,87276,-0.3780338,5.079746,-1.3402987
21575,21859,87277,-0.34725067,5.0877457,-1.3418738
21576,21860,87278,-0.31525218,5.0772605,-1.3384609
21577,21861,87279,-0.28280547,5.055977,-1.3321604
21578,21862,87280,-0.25177726,5.057617,-1.3321604
21579,21863,87281,-0.22065593,5.057139,-1.3316354
21580,21864,87282,-0.1893705,5.0516477,-1.3297976
21581,21865,87283,-0.1581008,5.0440345,-1.3274349
21582,21866,87284,-0.12722039,5.0478034,-1.3282225
21583,21867,87285,-0.09620898,5.0465593,-1.3276974
21584,21868,87286,-0.06515652,5.040301,-1.3258598
21585,21869,87287,-0.034285285,5.0492897,-1.3282225
21586,21870,87288,-0.0033039171,5.0523,-1.32901
21587,21871,87289,0.027602265,5.035822,-1.324547
21588,21872,87290,0.058604125,5.0442414,-1.3269098
21589,21873,87291,0.08943223,5.037033,-1.3250722
21590,21874,87292,0.1202906,5.0344605,-1.324547
21591,21875,87293,0.15100388,5.0278406,-1.3229719
21592,21876,87294,0.1816756,5.021998,-1.3216593
21593,21877,87295,0.21228132,5.0159683,-1.3203467
21594,21878,87296,0.24305472,5.0145717,-1.3203467
21595,21879,87297,0.27339593,5.005278,-1.3182465
21596,21880,87298,0.30439654,5.008322,-1.3195591
21597,21881,87299,0.3356389,5.014062,-1.3216593
21598,21882,87300,0.3666101,5.0147953,-1.322447
21599,21883,87301,0.3972969,5.0114894,-1.3221843
21600,21884,87302,0.42787454,5.0070343,-1.3216593
21601,21885,87303,0.4578826,4.996628,-1.3195591
21602,21886,87304,0.4881559,4.989883,-1.318509
21603,21887,87305,0.5198651,4.9973507,-1.3213968
21604,21888,87306,0.55136627,5.0017395,-1.3234969
21605,21889,87307,0.5827172,5.0040126,-1.3250722
21606,21890,87308,0.6131748,4.9984274,-1.324547
21607,21891,87309,0.64259684,4.9850016,-1.3219218
21608,21892,87310,0.67304265,4.9800086,-1.3216593
21609,21893,87311,0.7033161,4.973874,-1.3211342
21610,21894,87312,0.7349516,4.9771013,-1.3232344
21611,21895,87313,0.76621205,4.9772663,-1.324547
21612,21896,87314,0.7961259,4.9686604,-1.3234969
21613,21897,87315,0.82612175,4.9608264,-1.3227094
21614,21898,87316,0.85654527,4.955664,-1.3227094
21615,21899,87317,0.88795906,4.9560137,-1.3242846
21616,21900,87318,0.92081934,4.9637537,-1.3279599
21617,21901,87319,0.9565389,4.9854903,-1.3355732
21618,21902,87320,0.98654765,4.976688,-1.3347856
21619,21903,87321,1.014935,4.960143,-1.3318979
21620,21904,87322,1.0423586,4.9396605,-1.3279599
21621,21905,87323,1.0722376,4.9312863,-1.3274349
21622,21906,87324,1.1037415,4.9302635,-1.32901
21623,21907,87325,1.1346228,4.9262195,-1.3297976
21624,21908,87326,1.1681669,4.933248,-1.3337355
21625,21909,87327,1.1977297,4.923175,-1.332948
21626,21910,87328,1.2288516,4.9194775,-1.3339981
21627,21911,87329,1.2606926,4.9183874,-1.3358357
21628,21912,87330,1.2923208,4.916158,-1.3374109
21629,21913,87331,1.3234667,4.911863,-1.3384609
21630,21914,87332,1.3538374,4.9045796,-1.3387235
21631,21915,87333,1.3867954,4.9063935,-1.3416113
21632,21916,87334,1.4184847,4.903353,-1.3431865
21633,21917,87335,1.4496408,4.8982577,-1.3442365
21634,21918,87336,1.4827456,4.8994293,-1.3471243
21635,21919,87337,1.5179174,4.906831,-1.3518498
21636,21920,87338,1.5514891,4.9084644,-1.3550001
21637,21921,87339,1.5839512,4.9061975,-1.3571004
21638,21922,87340,1.6188624,4.9110475,-1.3613007
21639,21923,87341,1.6520449,4.9101667,-1.363926
21640,21924,87342,1.6808878,4.8962874,-1.3628759
21641,21925,87343,1.7227073,4.9195743,-1.3725893
21642,21926,87344,1.7635764,4.9388967,-1.3812528
21643,21927,87345,1.7892237,4.91529,-1.3775773
21644,21928,87346,1.8227081,4.9132648,-1.3802027
21645,21929,87347,1.8596488,4.9200387,-1.3854531
21646,21930,87348,1.8957002,4.9238424,-1.3899161
21647,21931,87349,1.9364496,4.9390655,-1.3977919
21898,22182,88266,-2.0543382,5.1309137,-1.529506
21899,22183,88267,-2.0027418,5.092414,-1.5138807
21900,22184,88268,-1.9634837,5.083975,-1.5075758
21901,22185,88269,-1.9196281,5.062659,-1.4974331
21902,22186,88270,-1.8700668,5.0247755,-1.4823561
21903,22187,88271,-1.8259951,5.0000253,-1.471391
21904,22188,88272,-1.7920353,5.002083,-1.4686497
21905,22189,88273,-1.753972,4.992118,-1.4623448
21906,22190,88274,-1.720487,4.994603,-1.4598776
21907,22191,88275,-1.6851903,4.9914,-1.4557657
21908,22192,88276,-1.6457664,4.97517,-1.447816
21909,22193,88277,-1.6113517,4.9732823,-1.4442524
21910,22194,88278,-1.5735301,4.9601607,-1.4373993
21911,22195,88279,-1.5399259,4.9596205,-1.4343839
21912,22196,88280,-1.5063878,4.9588547,-1.4313685
21913,22197,88281,-1.4731914,4.9587865,-1.4286271
21914,22198,88282,-1.4405894,4.960345,-1.4264342
21915,22199,88283,-1.4061844,4.955214,-1.4223223
21916,22200,88284,-1.3718969,4.9498487,-1.4182103
21917,22201,88285,-1.3392366,4.949819,-1.4157432
21918,22202,88286,-1.307857,4.954224,-1.4146466
21919,22203,88287,-1.2762339,4.9574995,-1.4132761
21920,22204,88288,-1.2432141,4.954977,-1.4102607
21921,22205,88289,-1.212559,4.961578,-1.4099865
21922,22206,88290,-1.1807556,4.9633117,-1.4083418
21923,22207,88291,-1.1485424,4.962968,-1.4061488
21924,22208,88292,-1.1153214,4.9577255,-1.402585
21925,22209,88293,-1.0844693,4.962597,-1.4020368
21926,22210,88294,-1.052001,4.95975,-1.3992956
21927,22211,88295,-1.0180564,4.949157,-1.3943613
21928,22212,88296,-0.9850345,4.9421077,-1.3905234
21929,22213,88297,-0.9535971,4.9423933,-1.3888787
21930,22214,88298,-0.9239598,4.951933,-1.3899752
21931,22215,88299,-0.86263525,4.786211,-1.3403583
21932,22216,88300,-0.8208739,4.720357,-1.3197987
21933,22217,88301,-0.7880737,4.702543,-1.3132197
21934,22218,88302,-0.7582842,4.7015934,-1.3115749
21935,22219,88303,-0.7677887,4.9532366,-1.3828479
21936,22220,88304,-0.7366731,4.953099,-1.3814774
21937,22221,88305,-0.70504457,4.948957,-1.3790102
21938,22222,88306,-0.67466503,4.95319,-1.3790102
21939,22223,88307,-0.64351493,4.9515147,-1.3773654
21940,22224,88308,-0.61193746,4.945826,-1.3746241
21941,22225,88309,-0.5810165,4.944712,-1.3732535
21942,22226,88310,-0.54970574,4.9395823,-1.3707863
21943,22227,88311,-0.51868135,4.9361677,-1.3688674
21944,22228,88312,-0.48838383,4.939257,-1.3688674
21945,22229,88313,-0.45708877,4.9316278,-1.365852
21946,22230,88314,-0.42657083,4.931465,-1.3650297
21947,22231,88315,-0.39645842,4.935907,-1.3655779
21948,22232,88316,-0.36559382,4.9305744,-1.363385
21949,22233,88317,-0.335268,4.931765,-1.3631108
21950,22234,88318,-0.30488175,4.93181,-1.3625625
21951,22235,88319,-0.2745613,4.9326277,-1.3622884
21952,22236,88320,-0.24395536,4.927496,-1.3603696
21953,22237,88321,-0.21384199,4.9317822,-1.3611919
21954,22238,88322,-0.18357712,4.9330015,-1.3611919
21955,22239,88323,-0.15309443,4.9273067,-1.359273
21956,22240,88324,-0.122688554,4.9214234,-1.3573542
21957,22241,88325,-0.09234231,4.9143915,-1.3551611
21958,22242,88326,-0.062111843,4.909096,-1.3535163
21959,22243,88327,-0.03201515,4.9132314,-1.3546128
21960,22244,88328,-0.0018675259,4.9133353,-1.3546128
21961,22245,88329,0.028259082,4.9094076,-1.3535163
21962,22246,88330,0.058482658,4.9177966,-1.3559835
21963,22247,88331,0.08865659,4.917345,-1.3559835
21964,22248,88332,0.11880421,4.915747,-1.3557093
21965,22249,88333,0.14902218,4.916848,-1.3562576
21966,22250,88334,0.17915381,4.91488,-1.3559835
21967,22251,88335,0.20918559,4.9108057,-1.3551611
21968,22252,88336,0.2391741,4.906548,-1.3543388
21969,22253,88337,0.2693805,4.9069085,-1.354887
21970,22254,88338,0.29930863,4.9022837,-1.3540646
21971,22255,88339,0.3293186,4.8993955,-1.3537905
21972,22256,88340,0.3595849,4.90016,-1.3546128
21973,22257,88341,0.38956895,4.8969026,-1.3543388
21974,22258,88342,0.4197722,4.8963366,-1.354887
21975,22259,88343,0.44980767,4.8936687,-1.354887
21976,22260,88344,0.4806689,4.8994308,-1.3573542
21977,22261,88345,0.5105232,4.894476,-1.3568058
21978,22262,88346,0.5402294,4.8883834,-1.3559835
21979,22263,88347,0.570325,4.885932,-1.3562576
21980,22264,88348,0.6007622,4.886159,-1.3573542
21981,22265,88349,0.6314695,4.8881035,-1.3589989
21982,22266,88350,0.66183686,4.886996,-1.3598212
21983,22267,88351,0.6918104,4.882843,-1.3598212
21984,22268,88352,0.7221794,4.88136,-1.3606436
21985,22269,88353,0.7531415,4.8834906,-1.3625625
21986,22270,88354,0.78385264,4.8835254,-1.3639332
21987,22271,88355,0.8144345,4.882418,-1.3650297
21988,22272,88356,0.84421337,4.8763814,-1.3647555
