,Unnamed: 0,x,y,z
606,32031,0.16424991,4.1906247,1.7472215
607,32032,0.19028802,4.196933,1.7502571
608,32033,0.2164564,4.2040024,1.7536722
609,32034,0.24271867,4.2109084,1.7570873
610,32035,0.2688998,4.2148805,1.7593641
611,32036,0.2951388,4.218689,1.7616409
612,32037,0.32143465,4.2223344,1.7639176
613,32038,0.34793633,4.22766,1.7669532
614,32039,0.37467673,4.2346625,1.7707478
615,32040,0.400912,4.2350473,1.7718862
616,32041,0.42744195,4.2380314,1.7741629
617,32042,0.4543164,4.2436094,1.777578
618,32043,0.4808624,4.245339,1.7794753
619,32044,0.5095155,4.264359,1.7885822
620,32045,0.5466657,4.3492894,1.8250101
621,32047,0.6324484,4.5787416,1.9229097
622,32048,0.69995177,4.849524,2.0367465
623,32049,0.7303798,4.8497133,2.0386438
624,32053,0.81027603,4.607954,1.9460566
625,32054,0.84067994,4.6147304,1.9509895
626,32055,0.8672735,4.600392,1.9471949
627,32056,0.90129864,4.6249566,1.9597169
628,32057,0.9356577,4.6492767,1.972239
629,32058,0.9731586,4.6869383,1.9904529
630,32913,-2.7116802,4.6353946,2.1505985
631,32914,-2.670658,4.630186,2.1406722
632,32915,-2.6031764,4.5777407,2.109423
633,32916,-2.566411,4.578208,2.102438
634,32917,-2.5261452,4.571882,2.0925117
635,32918,-2.4833896,4.5603323,2.0803797
636,32919,-2.4408712,4.5484314,2.0682476
637,32920,-2.4011974,4.541116,2.0583215
638,32921,-2.3599896,4.5301857,2.0469246
639,32922,-2.3215504,4.523888,2.0377336
640,32923,-2.2845342,4.5197806,2.0296457
641,32924,-2.24807,4.516223,2.0219252
642,32925,-2.2080584,4.5048704,2.0108962
643,32926,-2.1727092,4.502414,2.003911
644,32927,-2.139067,4.5030556,1.9983964
645,32928,-2.1019604,4.4958696,1.9895731
646,32929,-2.064635,4.487553,1.9803822
647,32930,-2.0336158,4.4925094,1.9770734
648,32931,-2.0090327,4.5117016,1.9800146
649,32932,-2.0006747,4.5682564,1.9991317
650,32933,-1.9535159,4.536016,1.9800146
651,32934,-1.9147902,4.522217,1.9689854
652,32935,-1.8477782,4.4394045,1.9285452
653,32942,-1.6727021,4.561814,1.9483978
654,32943,-1.6380848,4.5536094,1.9406773
655,32944,-1.6110395,4.5662065,1.9417802
656,32945,-1.5760161,4.5557857,1.9333246
657,32947,-1.4603269,4.3946953,1.8583264
658,32949,-1.3592575,4.264272,1.796931
659,32950,-1.3073828,4.1899467,1.7627407
660,32951,-1.259721,4.1258245,1.732962
661,32952,-1.2367691,4.1414986,1.7362708
662,32953,-1.2074374,4.135615,1.7307562
663,32954,-1.1766988,4.124161,1.7230358
664,32955,-1.1476392,4.117862,1.7175212
665,32956,-1.1177282,4.1077724,1.7105361
666,32957,-1.0894111,4.1028657,1.7057568
667,32958,-1.0630546,4.1049705,1.7039187
668,32959,-1.0355796,4.102397,1.7002423
669,32960,-1.0070702,4.0951247,1.6947277
670,32961,-0.9795519,4.091276,1.6906837
671,32962,-0.95253897,4.089056,1.687375
672,32963,-0.92599934,4.0884733,1.6848015
673,32964,-0.9002986,4.091353,1.6836985
674,32965,-0.8736305,4.089523,1.6807575
675,32966,-0.84777004,4.091163,1.679287
676,32967,-0.82265115,4.096288,1.679287
677,32968,-0.7971481,4.0994325,1.6785517
678,32969,-0.7707824,4.097848,1.6759782
679,32970,-0.7436393,4.0915184,1.6715665
680,32971,-0.71708226,4.087759,1.6682578
681,32972,-0.69198674,4.092082,1.6682578
682,32973,-0.6665681,4.0944147,1.6675225
683,32974,-0.64171845,4.1002655,1.6682578
684,32975,-0.61558694,4.0976872,1.6656843
685,32976,-0.58911645,4.092181,1.6620079
686,32977,-0.56361836,4.0929546,1.660905
687,32978,-0.5384939,4.096336,1.660905
688,32979,-0.51323444,4.09864,1.6605374
689,32980,-0.48774913,4.0989413,1.6594344
690,32981,-0.46289918,4.1046295,1.6605374
691,32982,-0.43770495,4.107393,1.6605374
692,32983,-0.41221836,4.107225,1.6594344
693,32984,-0.3866641,4.1059732,1.657964
694,32985,-0.36154363,4.1091948,1.6583316
695,32986,-0.33662286,4.1150436,1.6598021
696,32987,-0.3115747,4.119814,1.660905
697,32988,-0.28641716,4.1235037,1.6616403
698,32989,-0.26111042,4.1251836,1.6616403
699,32990,-0.2356375,4.1239223,1.6605374
700,32991,-0.210422,4.127148,1.6612726
701,32992,-0.18525724,4.132078,1.6627432
702,32993,-0.1598998,4.1331367,1.6627432
703,32994,-0.13471228,4.1396174,1.664949
704,32995,-0.10938038,4.143155,1.666052
705,32996,-0.08393849,4.1428185,1.6656843
706,32997,-0.05851705,4.143255,1.6656843
707,32998,-0.03311292,4.146326,1.6667873
708,32999,-0.0076796776,4.156681,1.6708312
709,33000,0.017849931,4.1612997,1.6726694
710,33001,0.043351002,4.158322,1.6715665
711,33002,0.06889781,4.1598372,1.6723018
712,33003,0.09472917,4.1723523,1.6774487
713,33004,0.12043938,4.1754107,1.6789193
714,33005,0.14602353,4.1736636,1.6785517
715,33006,0.17170817,4.1745477,1.679287
716,33007,0.197723,4.1817756,1.6825956
717,33008,0.22388351,4.1897693,1.686272
718,33009,0.2500933,4.196671,1.6895808
719,33010,0.27689165,4.210832,1.6958306
720,33011,0.30360267,4.2211113,1.7006099
721,33012,0.3293506,4.2173147,1.6998746
722,33013,0.3557743,4.2217007,1.7024481
723,33014,0.3820949,4.224069,1.7042863
724,33015,0.40845788,4.2262726,1.7061244
725,33016,0.4358227,4.237562,1.711639
726,33017,0.4629345,4.2449765,1.7156831
727,33018,0.48961675,4.247598,1.7178888
728,33019,0.5165747,4.251899,1.72083
729,33020,0.5437225,4.2569504,1.7241387
730,33021,0.57169795,4.2673583,1.7296532
731,33022,0.6988962,4.979259,2.0153077
732,33023,0.7283499,4.967517,2.0123668
733,33024,0.7579684,4.957439,2.010161
734,33025,0.7902828,4.9646325,2.01494
735,33026,0.8236293,4.97712,2.0219252
736,33027,0.8221955,4.786857,1.9476625
737,33029,0.86189854,4.673994,1.906487
738,33030,0.87830824,4.6046834,1.8807523
739,33031,0.9088939,4.611067,1.8855317
740,33032,0.9405221,4.6218033,1.8921491
741,33033,0.9771119,4.655074,1.9079576
742,33034,1.0127631,4.681707,1.9211925
743,33951,-2.8108263,4.6437507,2.1017554
744,33952,-2.7516494,4.609568,2.0789137
745,33953,-2.715735,4.613483,2.0732033
746,33954,-2.6765954,4.6114745,2.0649946
747,33955,-2.6338732,4.602673,2.0539308
748,33956,-2.5789735,4.5715513,2.0332305
749,33957,-2.532724,4.5546284,2.0189543
750,33958,-2.4908183,4.5446854,2.0078905
751,33959,-2.4513493,4.5385103,1.998611
752,33960,-2.4138048,4.5353217,1.9907593
753,33961,-2.3750913,4.5293617,1.9818367
754,33962,-2.3365421,4.523098,1.9729141
755,33963,-2.2990067,4.518198,1.9647055
756,33964,-2.2603648,4.510503,1.955426
757,33965,-2.221491,4.5016665,1.9457897
758,33966,-2.1856675,4.498406,1.9386517
759,33967,-2.1495647,4.494033,1.9311568
760,33968,-2.1147916,4.491923,1.9247326
761,33969,-2.0801253,4.4895563,1.9183083
762,33970,-2.0533133,4.5039353,1.9190221
763,33971,-2.0466511,4.563334,1.9386517
764,33972,-2.0012796,4.536486,1.9222342
765,33973,-1.9700627,4.540967,1.9190221
766,33974,-1.9264126,4.516018,1.9036753
767,33975,-1.8820604,4.488121,1.8872579
768,33978,-1.7970594,4.516795,1.8851165
769,33980,-1.7391553,4.532402,1.8826182
770,33981,-1.7090089,4.536868,1.8801199
771,33984,-1.6242718,4.564916,1.8790492
772,33985,-1.5913116,4.5606833,1.8733388
773,33986,-1.5593708,4.55887,1.8686991
774,33990,-1.3077168,4.1528893,1.6913192
775,33991,-1.2764394,4.142086,1.6838243
776,33992,-1.246152,4.1337395,1.6774001
777,33993,-1.21496,4.1215935,1.6695483
778,33994,-1.1873225,4.1208916,1.6663362
779,33995,-1.1594865,4.1191063,1.6627672
780,33996,-1.1314701,4.1162343,1.6588413
781,33997,-1.1032908,4.112272,1.6545584
782,33998,-1.075203,4.1081185,1.6502756
783,33999,-1.0476689,4.1055865,1.6467066
784,34000,-1.020882,4.1055913,1.6442083
785,34001,-0.9921585,4.0972505,1.6384978
786,34002,-0.9644318,4.0923495,1.6342151
787,34003,-0.9382615,4.093637,1.6324306
788,34004,-0.91130054,4.09111,1.6292185
789,34005,-0.884406,4.088407,1.6260064
790,34006,-0.85892016,4.091928,1.6252925
791,34007,-0.83305246,4.0934596,1.6238649
792,34008,-0.80665725,4.092078,1.6213666
793,34009,-0.7804851,4.091445,1.6192253
794,34010,-0.7545203,4.091563,1.6174407
795,34011,-0.7297276,4.097955,1.6181545
796,34012,-0.70393807,4.098673,1.6167269
797,34013,-0.67816716,4.0992284,1.6152993
798,34014,-0.6525625,4.1005445,1.6142286
799,34015,-0.6261222,4.09616,1.6110165
800,34016,-0.6009768,4.099925,1.6110165
801,34017,-0.57554984,4.101685,1.6103027
802,34018,-0.5506192,4.1069913,1.6110165
803,34019,-0.52399117,4.0991726,1.6067337
804,34020,-0.49871683,4.101383,1.6063768
805,34021,-0.47396883,4.108078,1.6078044
806,34022,-0.4487532,4.110909,1.6078044
807,34023,-0.4235207,4.113585,1.6078044
808,34024,-0.39827225,4.1161065,1.6078044
809,34025,-0.3728409,4.116612,1.6070906
810,34026,-0.3474966,4.1178913,1.6067337
811,34027,-0.32287586,4.128328,1.6099458
812,34028,-0.29780608,4.1339583,1.6113734
813,34029,-0.27225173,4.132911,1.6103027
814,34030,-0.24688752,4.134504,1.6103027
815,34031,-0.22141474,4.1340756,1.6095889
816,34032,-0.19617613,4.1381555,1.6106596
817,34033,-0.17081939,4.140215,1.6110165
818,34034,-0.14531489,4.1383843,1.6099458
819,34035,-0.11999972,4.1419992,1.6110165
820,34036,-0.09458263,4.1426573,1.6110165
821,34037,-0.06923838,4.14783,1.612801
822,34038,-0.0438724,4.156584,1.6160132
823,34039,-0.018390154,4.1623793,1.6181545
824,34040,0.0071462393,4.1605453,1.6174407
825,34041,0.03271297,4.165094,1.6192253
826,34042,0.058349162,4.170419,1.6213666
827,34043,0.08412837,4.179322,1.6249356
828,34044,0.11009355,4.1908665,1.6295754
829,34045,0.135745,4.188245,1.6288615
830,34046,0.16147734,4.1882668,1.6292185
831,34047,0.18759327,4.196529,1.6327875
832,34048,0.2138644,4.205561,1.6367134
833,34049,0.24019994,4.2134957,1.6402824
834,34050,0.26658168,4.220333,1.6434945
835,34051,0.2927318,4.2223454,1.6449221
836,34052,0.31891662,4.2241955,1.6463497
837,34053,0.34544057,4.229607,1.6492049
838,34054,0.37196082,4.233922,1.6517032
839,34055,0.3981082,4.23342,1.6524171
840,34056,0.42529157,4.2429805,1.6570567
841,34057,0.45221055,4.2486506,1.6602688
842,34058,0.47858584,4.248581,1.6613395
843,34059,0.50575125,4.25484,1.6649085
844,34060,0.53254646,4.257218,1.66705
845,34061,0.5589021,4.2557225,1.6677637
846,34062,0.67522836,4.9064593,1.9200928
847,34063,0.7086534,4.9253387,1.9290153
848,34064,0.7426133,4.945839,1.9386517
849,34065,0.7712109,4.9301147,1.9343688
850,34066,0.81362027,4.9999695,1.9632778
851,34067,0.83492774,4.9396214,1.9418638
852,34069,0.8573527,4.71946,1.8604903
853,34070,0.8714279,4.635162,1.8297968
854,34071,0.88985646,4.578379,1.8098104
855,34072,0.9304523,4.6351085,1.8340796
856,34073,0.963429,4.651264,1.8426453
857,34074,0.99546665,4.6617084,1.8490695
858,34990,-2.8698597,4.655045,2.0424387
859,34991,-2.8163683,4.631682,2.0248117
860,34992,-2.7763085,4.6295643,2.016517
861,34993,-2.7225232,4.60371,1.9981986
862,34994,-2.676254,4.58953,1.9850649
863,34995,-2.6274548,4.5700755,1.9698573
864,34996,-2.5840876,4.559175,1.9584517
865,34997,-2.5418696,4.549554,1.9477373
866,34998,-2.501679,4.542875,1.9384054
867,34999,-2.4594274,4.531751,1.9273454
868,35000,-2.4218342,4.5285544,1.9197416
869,35001,-2.3856866,4.5275583,1.9131747
870,35002,-2.3448844,4.5171294,1.9028059
871,35003,-2.303873,4.505536,1.8920915
872,35004,-2.267738,4.502828,1.885179
873,35005,-2.2321405,4.5006876,1.8786122
874,35006,-2.197479,4.499966,1.8727366
875,35007,-2.162097,4.4972987,1.8661696
876,35008,-2.1272326,4.4952145,1.8599484
877,35009,-2.091286,4.490321,1.8526902
878,35010,-2.0656502,4.5073333,1.8544184
879,35011,-2.042972,4.5310426,1.8589115
880,35012,-2.000666,4.5109005,1.8457778
881,35013,-1.9699465,4.5162115,1.8430127
882,35022,-1.6904985,4.545067,1.8143258
883,35029,-1.3572297,4.192126,1.6511904
884,35030,-1.3093435,4.13061,1.6242316
885,35031,-1.2845305,4.1403584,1.6249229
886,35032,-1.2530994,4.12841,1.6173191
887,35033,-1.2253386,4.127926,1.6142085
888,35034,-1.1968457,4.124553,1.6100609
889,35035,-1.1684402,4.120987,1.6059134
890,35036,-1.1401238,4.1172276,1.6017659
891,35037,-1.1111622,4.110559,1.5965816
892,35038,-1.0825651,4.1045976,1.5917428
893,35039,-1.0552531,4.1029844,1.5886321
894,35040,-1.0277734,4.100281,1.5851759
895,35041,-0.99992096,4.0955715,1.5810283
896,35042,-0.97238237,4.091588,1.5772265
897,35043,-0.94514203,4.0883355,1.5737702
898,35044,-1.0012176,4.4547544,1.7099468
899,35045,-0.9522199,4.3618083,1.6726192
900,35046,-0.8650541,4.0830097,1.5654752
901,35047,-0.8409307,4.0928364,1.5672033
902,35048,-0.8148841,4.0933175,1.5654752
903,35049,-0.7881519,4.0899487,1.5623646
904,35050,-0.762525,4.09194,1.5613277
905,35051,-0.73740304,4.096542,1.5613277
906,35052,-0.71193147,4.0991406,1.5606364
907,35053,-0.68661106,4.102506,1.5602908
908,35054,-0.6612761,4.1057153,1.5599452
909,35055,-0.63506466,4.1032047,1.5575258
910,35056,-0.60959965,4.105168,1.5568346
911,35057,-0.58439934,4.108831,1.5568346
912,35058,-0.55917704,4.1123395,1.5568346
913,35059,-0.5335706,4.1129017,1.5557977
914,35060,-0.50751704,4.109579,1.5533783
915,35061,-0.4824012,4.113548,1.5537239
916,35062,-0.45746347,4.1192284,1.5547608
917,35063,-0.4318853,4.119158,1.5537239
918,35064,-0.40641764,4.1198626,1.5530326
919,35065,-0.3809576,4.1204104,1.5523415
920,35066,-0.35582998,4.12454,1.5530326
921,35067,-0.33104214,4.133193,1.5554521
922,35068,-0.3058141,4.137018,1.5561433
923,35069,-0.28029656,4.1369443,1.5554521
924,35070,-0.25450155,4.13203,1.5530326
925,35071,-0.2291431,4.133514,1.5530326
926,35072,-0.20400849,4.1395283,1.5547608
927,35073,-0.1785235,4.1388273,1.5540695
928,35074,-0.1533347,4.145471,1.5561433
929,35075,-0.12804186,4.1510234,1.5578715
930,35076,-0.10249881,4.1489167,1.5568346
931,35077,-0.07700416,4.147591,1.5561433
932,35078,-0.051589467,4.1508,1.5571802
933,35079,-0.026156912,4.1566687,1.5592539
934,35080,-0.0006556328,4.1651964,1.5623646
935,35081,0.02494931,4.1735673,1.5654752
936,35082,0.050557368,4.1733356,1.5654752
937,35083,0.07623081,4.1766996,1.5668577
938,35084,0.101902284,4.1780295,1.567549
939,35085,0.12762128,4.1801395,1.5685859
940,35086,0.15357453,4.1877174,1.5716965
941,35087,0.18002398,4.2045093,1.5782634
942,35088,0.20622933,4.211761,1.5813739
943,35089,0.23232505,4.2151012,1.5831021
944,35090,0.25875497,4.2229624,1.5865583
945,35091,0.2847874,4.223168,1.5872496
946,35092,0.3110378,4.2260203,1.5889778
947,35093,0.33711097,4.225903,1.589669
948,35094,0.3629542,4.2228203,1.5893234
949,35095,0.38928708,4.225186,1.5910515
950,35096,0.4164864,4.235792,1.5958903
951,35097,0.44383052,4.2462234,1.600729
952,35098,0.4704944,4.2490163,1.6028028
953,35099,0.49797013,4.2581663,1.6072959
954,35100,0.52466047,4.2596874,1.609024
955,35101,0.55379087,4.2796545,1.6176647
956,35102,0.66926086,4.935472,1.8627133
957,35103,0.6997948,4.933131,1.8634046
958,35104,0.7295018,4.925031,1.8620222
959,35105,0.76170856,4.9334464,1.8668609
960,35106,0.80251753,4.994463,1.8914003
961,35108,0.86390686,4.9851637,1.8917459
962,35111,0.87924504,4.5712366,1.7427813
963,35112,0.91439945,4.601652,1.7562606
964,35113,0.9541019,4.652032,1.7773438
965,35114,0.9861186,4.6626163,1.783565
966,36029,-2.8958201,4.615957,1.957267
967,36030,-2.863966,4.6280293,1.9549315
968,36031,-2.8158455,4.6133437,1.9415858
969,36032,-2.7685006,4.5990505,1.9285737
970,36033,-2.7199922,4.58192,1.9145608
971,36034,-2.6760907,4.571688,1.9035506
972,36035,-2.6281712,4.5537453,1.8895376
973,36036,-2.5917773,4.555044,1.883532
974,36037,-2.5540814,4.553602,1.8765255
975,36038,-2.5110204,4.5419745,1.8655154
976,36039,-2.46865,4.530818,1.8548388
977,36040,-2.428745,4.5234647,1.8458304
978,36041,-2.3899064,4.517459,1.8374894
979,36042,-2.3507972,4.510312,1.8288147
980,36043,-2.3127284,4.504533,1.8208073
981,36044,-2.278654,4.506025,1.8158027
982,36045,-2.2438073,4.505582,1.8101307
983,36046,-2.2094674,4.505728,1.8047924
984,36047,-2.1702843,4.4954386,1.7954504
985,36048,-2.13658,4.495904,1.7904458
986,36049,-2.1045525,4.49954,1.7867757
987,36050,-2.0840113,4.5277767,1.7927814
988,36051,-2.032815,4.4889727,1.7727628
989,36052,-2.0044641,4.49964,1.7720954
990,36053,-1.9616562,4.4773283,1.7587498
991,36064,-1.6389039,4.5542116,1.741734
992,36066,-1.5464263,4.468889,1.7023642
993,36070,-1.3174325,4.133755,1.5642363
994,36071,-1.2892277,4.132765,1.5608999
995,36072,-1.2613608,4.132485,1.5578971
996,36073,-1.2311113,4.123892,1.5518916
997,36074,-1.2031348,4.122321,1.5485551
998,36075,-1.1775585,4.1287193,1.5482215
999,36076,-1.1481415,4.121341,1.5428832
1000,36077,-1.1176181,4.1092105,1.5358768
1001,36078,-1.0894712,4.1050596,1.531873
1002,36079,-1.0623658,4.104368,1.5292039
1003,36080,-1.0346154,4.100757,1.5255338
1004,36081,-1.0080789,4.1015368,1.5235319
1005,36082,-0.979149,4.092063,1.51786
1006,36083,-0.9525197,4.091568,1.5155245
1007,36084,-0.9999173,4.416312,1.6312984
1008,36085,-0.970767,4.4131594,1.627962
1009,36086,-0.873092,4.089973,1.5088516
1010,36087,-0.84855604,4.098022,1.5098526
1011,36088,-0.82302237,4.101303,1.5091853
1012,36089,-0.79802245,4.107201,1.509519
1013,36090,-0.771756,4.1064625,1.5075171
1014,36091,-0.7450207,4.1027746,1.5045143
1015,36092,-0.71852344,4.0998416,1.5018452
1016,36093,-0.6916164,4.09395,1.4981751
1017,36094,-0.66617894,4.096256,1.4975078
1018,36095,-0.6401531,4.094679,1.495506
1019,36096,-0.6145942,4.095733,1.494505
1020,36097,-0.5906674,4.107824,1.4975078
1021,36098,-0.5657099,4.113239,1.4981751
1022,36099,-0.53947186,4.1091557,1.495506
1023,36100,-0.5134232,4.1058416,1.4931705
1024,36101,-0.4890056,4.1154666,1.495506
1025,36102,-0.46438277,4.1240096,1.4975078
1026,36103,-0.438365,4.12022,1.4951724
1027,36104,-0.4125062,4.117205,1.4931705
1028,36105,-0.38777056,4.1252894,1.4951724
1029,36106,-0.36328477,4.136981,1.4985088
1030,36107,-0.3378939,4.1391325,1.4985088
1031,36108,-0.3122029,4.1373677,1.4971743
1032,36109,-0.2868106,4.1392055,1.4971743
1033,36110,-0.26098534,4.134302,1.4948387
1034,36111,-0.23517653,4.128297,1.4921696
1035,36112,-0.20998764,4.1324863,1.4931705
1036,36113,-0.18518603,4.1459394,1.4975078
1037,36114,-0.15992956,4.151707,1.499176
1038,36115,-0.13454643,4.155437,1.500177
1039,36116,-0.109226115,4.162781,1.5025125
1040,36117,-0.08368171,4.1633725,1.5025125
1041,36118,-0.058077853,4.1600375,1.5011779
1042,36119,-0.032609303,4.166914,1.5035135
1043,36120,-0.007061059,4.174577,1.5061826
1044,36121,0.018553799,4.174542,1.5061826
1045,36122,0.04414984,4.1724644,1.5055152
1046,36123,0.06988436,4.1805983,1.5085181
1047,36124,0.09561721,4.1838603,1.5098526
1048,36125,0.12141915,4.1879067,1.5115209
1049,36126,0.1473709,4.19462,1.51419
1050,36127,0.17329568,4.1983466,1.5158582
1051,36128,0.19940299,4.2047377,1.5185273
1052,36129,0.2256943,4.212849,1.5218637
1053,36130,0.25242445,4.226442,1.527202
1054,36131,0.27829158,4.2238727,1.5268683
1055,36132,0.30366877,4.2145634,1.5241992
1056,36133,0.32981357,4.21638,1.5255338
1057,36134,0.35708943,4.231187,1.5315393
1058,36135,0.38354966,4.23455,1.5335412
1059,36136,0.41006458,4.237747,1.5355431
1060,36137,0.43711144,4.2454677,1.5392132
1061,36138,0.46426845,4.253015,1.5428832
1062,36139,0.49142733,4.259452,1.5462196
1063,36140,0.51868266,4.2657156,1.549556
1064,36141,0.54781294,4.285833,1.5578971
1065,36142,0.6639042,4.9570694,1.7987869
1066,36143,0.6944378,4.9538364,1.7991205
1067,36144,0.7261793,4.958811,1.802457
1068,36145,0.75800794,4.9635816,1.8057934
1069,36146,0.7947826,4.9988756,1.82014
1070,36147,0.8243692,4.9873934,1.8178045
1071,36148,0.85289276,4.970161,1.8134671
1072,36151,0.8839434,4.6359444,1.6990278
1073,36152,0.90910625,4.613782,1.6930223
1074,36153,0.9441352,4.641379,1.7050334
1075,36154,0.9806935,4.674255,1.7190464
1076,37004,-2.9221451,4.6378317,1.8909225
1077,37005,-2.8846467,4.641192,1.8851336
1078,37006,-2.83486,4.624077,1.8713046
1079,37007,-2.7927327,4.618686,1.8622997
1080,37008,-2.7444823,4.6023765,1.849114
1081,37009,-2.6989348,4.589733,1.8375362
1082,37010,-2.653172,4.5758853,1.8256367
1083,37011,-2.6076813,4.56165,1.8137374
1084,37012,-2.5698936,4.560234,1.8069837
1085,37013,-2.5303853,4.5552144,1.7989436
1086,37014,-2.4887652,4.5457277,1.7892954
1087,37015,-2.4491534,4.5392375,1.7809337
1088,37016,-2.4092715,4.5315967,1.7722504
1089,37017,-2.36826,4.521121,1.7626022
1090,37018,-2.3296356,4.5145226,1.7545621
1091,37019,-2.2937524,4.5126877,1.7484517
1092,37020,-2.2596722,4.513971,1.7436275
1093,37021,-2.2189753,4.5014124,1.7336578
1094,37022,-2.1842966,4.5004563,1.7281905
1095,37023,-2.1509361,4.501808,1.7236881
1096,37024,-2.1148255,4.4969206,1.7169344
1097,37025,-2.080841,4.4960585,1.7117887
1098,37026,-2.050081,4.501845,1.7092159
1099,37027,-2.0316935,4.535086,1.7169344
1100,37028,-1.9969686,4.5318646,1.7111455
1101,37029,-1.9480804,4.495362,1.6931356
1102,37030,-1.9149042,4.494159,1.6883116
1103,37031,-1.8840067,4.4979615,1.6854172
1104,37032,-1.8527751,4.500678,1.682201
1105,37033,-1.8205183,4.500547,1.6780202
1106,37034,-1.7963586,4.520435,1.6812363
1107,37035,-1.7582818,4.5049014,1.6715881
1108,37036,-1.7289166,4.511183,1.66998
1109,37038,-1.667537,4.516066,1.6641912
1110,37040,-1.6021869,4.5085225,1.6542214
1111,37041,-1.5629925,4.4851756,1.6423221
1112,37042,-1.5308626,4.481237,1.637498
1113,37043,-1.4829493,4.4294715,1.615629
1114,37046,-1.3082623,4.1596637,1.5101426
1115,37047,-1.2779937,4.1522236,1.5046753
1116,37048,-1.2470493,4.1418486,1.4982432
1117,37049,-1.2192129,4.141245,1.4953487
1118,37050,-1.191953,4.142277,1.4930975
1119,37051,-1.162683,4.1358356,1.4882734
1120,37052,-1.1335372,4.129192,1.4834493
1121,37053,-1.1045169,4.122347,1.4786253
1122,37054,-1.0749075,4.1125526,1.4728364
1123,37055,-1.0468578,4.1080575,1.4689771
1124,37056,-1.0202677,4.108888,1.4670476
1125,37057,-0.99304193,4.1067863,1.464153
1126,37058,-0.9652324,4.101739,1.4602938
1127,37059,-0.9381533,4.0992756,1.4573994
1128,37060,-0.9117549,4.0994077,1.4554697
1129,37061,-0.8849922,4.0975194,1.452897
1130,37062,-0.8580938,4.09453,1.4500024
1131,37063,-0.8327664,4.09879,1.4496808
1132,37064,-0.80869263,4.109398,1.4516104
1133,37065,-0.7832864,4.1133523,1.4512889
1134,37066,-0.7566685,4.11063,1.448716
1135,37067,-0.73209107,4.118925,1.4500024
1136,37068,-0.70569056,4.1168056,1.4477513
1137,37069,-0.6781169,4.1070423,1.4429271
1138,37070,-0.6523134,4.1073847,1.4416407
1139,37071,-0.62724054,4.112246,1.4419624
1140,37072,-0.6021326,4.1169543,1.442284
1141,37073,-0.5759476,4.1140065,1.4400327
1142,37074,-0.55081826,4.1184015,1.4403543
1143,37075,-0.52553785,4.121704,1.4403543
1144,37076,-0.49989843,4.1220307,1.4393895
1145,37077,-0.47491863,4.127843,1.4403543
1146,37078,-0.4497848,4.132562,1.4409975
1147,37079,-0.4244194,4.135244,1.4409975
1148,37080,-0.3987681,4.1349425,1.4400327
1149,37081,-0.37313652,4.134482,1.439068
1150,37082,-0.3469768,4.127258,1.4358518
1151,37083,-0.3219363,4.1330853,1.4371383
1152,37084,-0.29683736,4.138761,1.4384247
1153,37085,-0.2713758,4.1395593,1.4381031
1154,37086,-0.24608128,4.1430373,1.4387463
1155,37087,-0.22065544,4.1444693,1.4387463
1156,37088,-0.19543937,4.1504745,1.4403543
1157,37089,-0.17008229,4.1544337,1.4413191
1158,37090,-0.14452396,4.1535063,1.440676
1159,37091,-0.11898341,4.152422,1.4400327
1160,37092,-0.093604326,4.1578074,1.4416407
1161,37093,-0.06819279,4.164931,1.443892
1162,37094,-0.042635966,4.165271,1.443892
1163,37095,-0.017068667,4.1626134,1.4429271
1164,37096,0.008498626,4.1711617,1.4458216
1165,37097,0.034161516,4.1786056,1.4483944
1166,37098,0.059814785,4.179264,1.448716
1167,37099,0.08547742,4.1797647,1.4490377
1168,37100,0.111304976,4.185787,1.4512889
1169,37101,0.13711397,4.188811,1.4525753
1170,37102,0.16292655,4.190729,1.4535401
1171,37103,0.18902886,4.1981635,1.4564346
1172,37104,0.2151792,4.204489,1.4590074
1173,37105,0.24119386,4.206871,1.4602938
1174,37106,0.26761127,4.214761,1.4635099
1175,37107,0.2946682,4.230041,1.4692987
1176,37108,0.3211977,4.235706,1.4718716
1177,37109,0.3465551,4.226106,1.4692987
1178,37110,0.37315214,4.2314453,1.4718716
1179,37111,0.40018713,4.2403874,1.4757309
1180,37112,0.4271546,4.2472725,1.4789469
1181,37113,0.45341018,4.2464542,1.47959
1182,37114,0.4802078,4.250178,1.4818413
1183,37115,0.50819784,4.263133,1.4873086
1184,37116,0.5357712,4.2712073,1.4911679
1185,37117,0.5623423,4.2706556,1.4921327
1186,37118,0.5936159,4.303702,1.5046753
1187,37119,0.7198412,4.9877768,1.7407331
1188,37120,0.74972326,4.9785852,1.7391251
1189,37121,0.7811422,4.979503,1.7410548
1190,37122,0.81903625,5.0194674,1.7564918
1191,37123,0.8493428,5.0115466,1.7555269
1192,37124,0.85735023,4.877564,1.7111455
1193,37128,0.9239125,4.5933247,1.620453
1194,37129,0.96386516,4.6441135,1.6400709
1195,37130,0.99711627,4.66033,1.6477894
1196,37131,1.0320345,4.6827836,1.6577591
1197,38044,-2.9485767,4.6695113,1.8354492
1198,38045,-2.892744,4.6439447,1.8186637
1199,38046,-2.8462896,4.6324487,1.8074734
1200,38047,-2.791223,4.6059256,1.7906879
1201,38048,-2.7429261,4.58951,1.7779434
1202,38049,-2.704584,4.5890555,1.7714157
1203,38050,-2.6639643,4.5841947,1.7633338
1204,38051,-2.6168947,4.5674615,1.7509001
